Commodity,date,Year,month_num,export_value,import_value
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2020-10-01,2020,10,201019855,3638578485
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2020-11-01,2020,11,181931332,2843879093
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2020-12-01,2020,12,153614117,2618902489
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-01-01,2021,1,138357144,3101494056
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-02-01,2021,2,159000260,3070319541
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-03-01,2021,3,211351185,3663761951
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-04-01,2021,4,200222570,3178370525
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-05-01,2021,5,164794445,3294692039
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-06-01,2021,6,157539074,3177650939
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-07-01,2021,7,182194430,3633264078
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-08-01,2021,8,194088980,4166755155
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-09-01,2021,9,196688378,4162297217
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-10-01,2021,10,223226665,4258868430
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-11-01,2021,11,205823011,3705259732
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2021-12-01,2021,12,217561774,3778721436
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-01-01,2022,1,190079264,4145618743
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-02-01,2022,2,215616584,4065811480
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-03-01,2022,3,279776520,5025685025
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-04-01,2022,4,252339077,4457516849
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-05-01,2022,5,255013145,4404588210
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-06-01,2022,6,249340933,4348534624
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-07-01,2022,7,248480901,4634172407
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-08-01,2022,8,315356954,5145323661
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-09-01,2022,9,290387418,4639020663
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-10-01,2022,10,296177423,3898939982
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-11-01,2022,11,266889839,2909594309
"31524 Women's, Girls', And Infants' Cut And Sew Apparel",2022-12-01,2022,12,236925316,3212028906
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-01-01,2015,1,200880792,3819529403
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-02-01,2015,2,204425896,3657284703
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-03-01,2015,3,233010783,3973818147
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-04-01,2015,4,236454665,3391840687
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-05-01,2015,5,226044054,3314938734
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-06-01,2015,6,214268532,3944979708
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-07-01,2015,7,229636670,4657491560
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-08-01,2015,8,216850169,4839421206
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-09-01,2015,9,219511618,4389649937
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-10-01,2015,10,250093972,4224366437
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-11-01,2015,11,223409750,3441373237
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2015-12-01,2015,12,205522122,3485510029
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-01-01,2016,1,192669968,3865983023
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-02-01,2016,2,195681404,4203476158
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-03-01,2016,3,216278484,3171841517
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-04-01,2016,4,196530770,3285915006
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-05-01,2016,5,195141581,3384233689
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-06-01,2016,6,199489453,3707280326
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-07-01,2016,7,206348932,4278218485
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-08-01,2016,8,213003147,4548039460
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-09-01,2016,9,207724315,3961912475
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-10-01,2016,10,204719291,4034908534
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-11-01,2016,11,207588315,3351678961
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2016-12-01,2016,12,188006164,3278371797
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-01-01,2017,1,186342768,4206206023
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-02-01,2017,2,188680078,3520804164
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-03-01,2017,3,206203441,3371675265
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-04-01,2017,4,179322048,3303749642
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-05-01,2017,5,189816968,3413903233
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-06-01,2017,6,195401284,3616443159
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-07-01,2017,7,188847948,4289054082
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-08-01,2017,8,212006926,4439272352
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-09-01,2017,9,200984703,4001006143
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-10-01,2017,10,228415911,4158755572
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-11-01,2017,11,230319369,3481278281
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2017-12-01,2017,12,199859308,3096283520
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-01-01,2018,1,192081387,4050718871
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-02-01,2018,2,190328695,3786590321
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-03-01,2018,3,226920632,3095801034
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-04-01,2018,4,198401545,3369716854
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-05-01,2018,5,192773947,3396694670
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-06-01,2018,6,194876966,3510075978
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-07-01,2018,7,213051166,4325507087
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-08-01,2018,8,223887605,4365712623
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-09-01,2018,9,208712302,4143156098
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-10-01,2018,10,258751729,4522868821
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-11-01,2018,11,230403705,3238179610
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2018-12-01,2018,12,175106587,3262670566
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-01-01,2019,1,187518162,4309139620
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-02-01,2019,2,192141220,3767657176
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-03-01,2019,3,217834945,3273281987
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-04-01,2019,4,195621917,3391962672
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-05-01,2019,5,188799375,3500750244
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-06-01,2019,6,181474941,3615621479
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-07-01,2019,7,211915714,4609078304
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-08-01,2019,8,216971704,4341332265
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-09-01,2019,9,201849754,3955920056
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-10-01,2019,10,217889950,3776649415
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-11-01,2019,11,195539173,2840691135
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2019-12-01,2019,12,155519438,3046095873
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-01-01,2020,1,165977468,3798468251
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-02-01,2020,2,173681735,3281593959
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-03-01,2020,3,141465569,2842815345
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-04-01,2020,4,50313294,1871855548
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-05-01,2020,5,70624430,1464575453
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-06-01,2020,6,123708248,2167780228
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-07-01,2020,7,143217536,3218167906
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-08-01,2020,8,183825826,3412992157
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-09-01,2020,9,192253480,3441503271
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-10-01,2020,10,201019855,3638578485
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-11-01,2020,11,181931332,2843879093
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2020-12-01,2020,12,153614117,2618902489
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-01-01,2021,1,138357144,3101494056
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-02-01,2021,2,159000260,3070319541
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-03-01,2021,3,211351185,3663761951
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-04-01,2021,4,200222570,3178370525
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-05-01,2021,5,164794445,3294692039
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-06-01,2021,6,157539074,3177650939
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-07-01,2021,7,182194430,3633264078
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-08-01,2021,8,194088980,4166755155
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-09-01,2021,9,196688378,4162297217
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-10-01,2021,10,223226665,4258868430
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-11-01,2021,11,205823011,3705259732
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2021-12-01,2021,12,217561774,3778721436
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-01-01,2022,1,190079264,4145618743
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-02-01,2022,2,215616584,4065811480
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-03-01,2022,3,279776520,5025685025
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-04-01,2022,4,252339077,4457516849
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-05-01,2022,5,255013145,4404588210
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-06-01,2022,6,249340933,4348534624
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-07-01,2022,7,248480901,4634172407
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-08-01,2022,8,315356954,5145323661
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-09-01,2022,9,290387418,4639020663
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-10-01,2022,10,296177423,3898939982
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-11-01,2022,11,266889839,2909594309
"315240 Women's, Girls', And Infants' Cut And Sew Apparel",2022-12-01,2022,12,236925316,3212028906
31528 Other Cut And Sew Apparel,2015-01-01,2015,1,25820446,166693147
31528 Other Cut And Sew Apparel,2015-02-01,2015,2,28486093,128222497
31528 Other Cut And Sew Apparel,2015-03-01,2015,3,26963653,129515009
31528 Other Cut And Sew Apparel,2015-04-01,2015,4,22312034,113960765
31528 Other Cut And Sew Apparel,2015-05-01,2015,5,21495388,150462800
31528 Other Cut And Sew Apparel,2015-06-01,2015,6,22593741,226638768
31528 Other Cut And Sew Apparel,2015-07-01,2015,7,27079335,315611424
31528 Other Cut And Sew Apparel,2015-08-01,2015,8,26835678,338143086
31528 Other Cut And Sew Apparel,2015-09-01,2015,9,24954972,276713776
31528 Other Cut And Sew Apparel,2015-10-01,2015,10,26480345,227844193
31528 Other Cut And Sew Apparel,2015-11-01,2015,11,20781936,159538749
31528 Other Cut And Sew Apparel,2015-12-01,2015,12,20233215,156998246
31528 Other Cut And Sew Apparel,2016-01-01,2016,1,20219580,157607581
31528 Other Cut And Sew Apparel,2016-02-01,2016,2,21250568,142271187
31528 Other Cut And Sew Apparel,2016-03-01,2016,3,19775554,96675055
31528 Other Cut And Sew Apparel,2016-04-01,2016,4,20112136,100836347
31528 Other Cut And Sew Apparel,2016-05-01,2016,5,14622088,132588994
31528 Other Cut And Sew Apparel,2016-06-01,2016,6,17764727,192914796
31528 Other Cut And Sew Apparel,2016-07-01,2016,7,15623573,256186845
31528 Other Cut And Sew Apparel,2016-08-01,2016,8,17955432,319354135
31528 Other Cut And Sew Apparel,2016-09-01,2016,9,19882802,235539327
31528 Other Cut And Sew Apparel,2016-10-01,2016,10,19032310,205093162
31528 Other Cut And Sew Apparel,2016-11-01,2016,11,15783061,146473373
31528 Other Cut And Sew Apparel,2016-12-01,2016,12,14977302,124580876
31528 Other Cut And Sew Apparel,2017-01-01,2017,1,14597811,173787255
31528 Other Cut And Sew Apparel,2017-02-01,2017,2,16650863,121391857
31528 Other Cut And Sew Apparel,2017-03-01,2017,3,19021504,90876600
31528 Other Cut And Sew Apparel,2017-04-01,2017,4,17190930,101198454
31528 Other Cut And Sew Apparel,2017-05-01,2017,5,18362784,145290609
31528 Other Cut And Sew Apparel,2017-06-01,2017,6,16390766,177256888
31528 Other Cut And Sew Apparel,2017-07-01,2017,7,16161021,249170874
31528 Other Cut And Sew Apparel,2017-08-01,2017,8,19290875,293165847
31528 Other Cut And Sew Apparel,2017-09-01,2017,9,18517701,257000388
31528 Other Cut And Sew Apparel,2017-10-01,2017,10,21074747,233026874
31528 Other Cut And Sew Apparel,2017-11-01,2017,11,20896309,160274943
31528 Other Cut And Sew Apparel,2017-12-01,2017,12,17292982,136624928
31528 Other Cut And Sew Apparel,2018-01-01,2018,1,15495508,173556989
31528 Other Cut And Sew Apparel,2018-02-01,2018,2,15417284,134749156
31528 Other Cut And Sew Apparel,2018-03-01,2018,3,18366544,111627792
31528 Other Cut And Sew Apparel,2018-04-01,2018,4,16929562,113588738
31528 Other Cut And Sew Apparel,2018-05-01,2018,5,16797485,150232106
31528 Other Cut And Sew Apparel,2018-06-01,2018,6,15938112,181770267
31528 Other Cut And Sew Apparel,2018-07-01,2018,7,14836452,263293813
31528 Other Cut And Sew Apparel,2018-08-01,2018,8,17506991,278038814
31528 Other Cut And Sew Apparel,2018-09-01,2018,9,16796704,257694441
31528 Other Cut And Sew Apparel,2018-10-01,2018,10,20112583,256146558
31528 Other Cut And Sew Apparel,2018-11-01,2018,11,18815557,151682633
31528 Other Cut And Sew Apparel,2018-12-01,2018,12,16924132,148302809
31528 Other Cut And Sew Apparel,2019-01-01,2019,1,14873190,166216287
31528 Other Cut And Sew Apparel,2019-02-01,2019,2,15679515,129849766
31528 Other Cut And Sew Apparel,2019-03-01,2019,3,17192671,117444006
31528 Other Cut And Sew Apparel,2019-04-01,2019,4,16665904,118575391
31528 Other Cut And Sew Apparel,2019-05-01,2019,5,17462524,148320416
31528 Other Cut And Sew Apparel,2019-06-01,2019,6,18818153,201039721
31528 Other Cut And Sew Apparel,2019-07-01,2019,7,16318417,296349802
31528 Other Cut And Sew Apparel,2019-08-01,2019,8,18768383,286287629
31528 Other Cut And Sew Apparel,2019-09-01,2019,9,15272638,247671729
31528 Other Cut And Sew Apparel,2019-10-01,2019,10,15476016,220238690
31528 Other Cut And Sew Apparel,2019-11-01,2019,11,16581963,149292781
31528 Other Cut And Sew Apparel,2019-12-01,2019,12,14008023,142230612
31528 Other Cut And Sew Apparel,2020-01-01,2020,1,9759043,157023132
31528 Other Cut And Sew Apparel,2020-02-01,2020,2,15654530,122699089
31528 Other Cut And Sew Apparel,2020-03-01,2020,3,15978216,90381187
31528 Other Cut And Sew Apparel,2020-04-01,2020,4,9921434,82807160
31528 Other Cut And Sew Apparel,2020-05-01,2020,5,10172597,164515618
31528 Other Cut And Sew Apparel,2020-06-01,2020,6,10472839,333792612
31528 Other Cut And Sew Apparel,2020-07-01,2020,7,14190524,347304961
31528 Other Cut And Sew Apparel,2020-08-01,2020,8,15014668,285014558
31528 Other Cut And Sew Apparel,2020-09-01,2020,9,18164246,271049332
31528 Other Cut And Sew Apparel,2020-10-01,2020,10,21437763,240796505
31528 Other Cut And Sew Apparel,2020-11-01,2020,11,21919045,158652134
31528 Other Cut And Sew Apparel,2020-12-01,2020,12,17840555,124201090
31528 Other Cut And Sew Apparel,2021-01-01,2021,1,20762198,368315444
31528 Other Cut And Sew Apparel,2021-02-01,2021,2,20089162,308850354
31528 Other Cut And Sew Apparel,2021-03-01,2021,3,17889540,338412572
31528 Other Cut And Sew Apparel,2021-04-01,2021,4,13953574,260627816
31528 Other Cut And Sew Apparel,2021-05-01,2021,5,16373949,245504979
31528 Other Cut And Sew Apparel,2021-06-01,2021,6,15528654,260738398
31528 Other Cut And Sew Apparel,2021-07-01,2021,7,18035467,267613404
31528 Other Cut And Sew Apparel,2021-08-01,2021,8,15781326,333365381
31528 Other Cut And Sew Apparel,2021-09-01,2021,9,16165267,317015951
31528 Other Cut And Sew Apparel,2021-10-01,2021,10,16785410,324624208
31528 Other Cut And Sew Apparel,2021-11-01,2021,11,16461847,306850350
31528 Other Cut And Sew Apparel,2021-12-01,2021,12,16331430,251897806
31528 Other Cut And Sew Apparel,2022-01-01,2022,1,12653429,184205465
31528 Other Cut And Sew Apparel,2022-02-01,2022,2,15965230,156397067
31528 Other Cut And Sew Apparel,2022-03-01,2022,3,20714381,166301153
31528 Other Cut And Sew Apparel,2022-04-01,2022,4,19814656,124008043
31528 Other Cut And Sew Apparel,2022-05-01,2022,5,17350775,161329747
31528 Other Cut And Sew Apparel,2022-06-01,2022,6,17425969,202777569
31528 Other Cut And Sew Apparel,2022-07-01,2022,7,16977358,277798603
31528 Other Cut And Sew Apparel,2022-08-01,2022,8,18503338,356292044
31528 Other Cut And Sew Apparel,2022-09-01,2022,9,21159180,345019459
31528 Other Cut And Sew Apparel,2022-10-01,2022,10,26222053,303063809
31528 Other Cut And Sew Apparel,2022-11-01,2022,11,22928787,206744333
31528 Other Cut And Sew Apparel,2022-12-01,2022,12,24200707,180571382
315280 Other Cut & Sew Apparel,2015-01-01,2015,1,25820446,166693147
